pair_id,left_id,right_id,left_source,right_source,names_left,names_right,categories_left,categories_right,confidence_left,confidence_right,websites_left,websites_right,socials_left,socials_right,emails_left,emails_right,phones_left,phones_right,brand_left,brand_right,addresses_left,addresses_right
1662,5eb1bb5737938c0008d119b3,08f1faeb9cc4ba1203638ba5e205c186,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""5eb1bb5737938c0008d119b3"",""update_time"":""2024-10-08T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""1407374887608303"",""update_time"":""2024-09-09T16:29:12.720Z"",""confidence"":0.77}]","{""primary"":""Debeka Servicebüro Kelkheim"",""common"":{},""rules"":[]}","{""primary"":""Debeka""}","{""primary"":""Business and Professional Services > Financial Service"",""alternate"":[""Business and Professional Services > Legal Service"",""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}","{""primary"":""bank_credit_union""}",1.0,0.77,"[""https://www.debeka.de/index.html""]","[""https://www.debeka.de/""]","[null,null,null]",,[null],,"[""04961 9573433""]","[""0619573433""]","{""wikidata"":"""",""names"":{""primary"":""Debeka Servicebüro Kelkheim"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Weberstr. 4"",""locality"":""Kelkheim (Taunus)"",""region"":""Hessen"",""country"":""DE"",""postcode"":""65779""}]","[{""freeform"":""Weberstr. 4"",""locality"":""Kelkheim (Taunus)"",""postcode"":""65779"",""region"":""Hesse"",""country"":""DE""}]"
1663,4cade980bf70236afac503f9,08f2664c1ac147b303398c7666393849,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4cade980bf70236afac503f9"",""update_time"":""2024-10-11T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""137530679623368"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598},{""property"":""/properties/existence"",""dataset"":""Microsoft"",""record_id"":""1407374888741182"",""update_time"":""2024-12-17T12:28:34.113Z"",""confidence"":0.77}]","{""primary"":""Starbucks"",""common"":{},""rules"":[]}","{""primary"":""Starbucks""}","{""primary"":""Dining and Drinking > Cafe, Coffee, and Tea House > Coffee Shop"",""alternate"":[]}","{""primary"":""coffee_shop"",""alternate"":[""eat_and_drink"",""business""]}",1.0,0.9962614185921548,[null],"[""https://www.starbucks.com/store-locator/store/13726/""]","[null,null,null]","[""https://www.facebook.com/137530679623368""]",[null],,[null],"[""+13124630331""]","{""wikidata"":"""",""names"":{""primary"":""Starbucks"",""common"":{},""rules"":[]}}","{""names"":{""primary"":""Starbucks""}}","[{""freeform"":""540 W. Madison"",""locality"":""Chicago"",""region"":""IL"",""country"":""US"",""postcode"":""60661""}]","[{""freeform"":""40 N Clinton St"",""locality"":""Chicago"",""postcode"":""60661"",""region"":""IL"",""country"":""US""}]"
1664,4cac53bf44a8224b6f2e3240,08f8c100e5135acc0320b9849219dda3,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4cac53bf44a8224b6f2e3240"",""update_time"":""2024-07-15T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""758049914244880"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.7927927927927928}]","{""primary"":""Teras Corner"",""common"":{},""rules"":[]}","{""primary"":""TerasCorner""}","{""primary"":""Arts and Entertainment > Arcade"",""alternate"":[]}","{""primary"":""cafe"",""alternate"":[""indonesian_restaurant"",""fast_food_restaurant""]}",1.0,0.7927927927927928,[null],,"[null,null,null]","[""https://www.facebook.com/758049914244880""]",[null],,[null],"[""+62251123456""]","{""wikidata"":"""",""names"":{""primary"":""Teras Corner"",""common"":{},""rules"":[]}}",,"[{""freeform"":""@BTM"",""locality"":""Bogor"",""region"":""West Java"",""country"":""ID""}]","[{""freeform"":""@BTM"",""locality"":""Bogor"",""postcode"":""16122"",""country"":""ID""}]"
1665,c44d1004b0a9475c56b550c1,08f1f88745776ce2035b82c473f5455e,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""c44d1004b0a9475c56b550c1"",""update_time"":""2024-05-20T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""1970324839704394"",""update_time"":""2024-12-02T07:01:27.607Z"",""confidence"":0.77}]","{""primary"":""OME Objektmanagement Erlacher GmbH"",""common"":{},""rules"":[]}","{""primary"":""OME – Objektmanagement Erlacher GmbH""}","{""primary"":""Business and Professional Services"",""alternate"":[]}","{""primary"":""building_contractor"",""alternate"":[""property_management""]}",1.0,0.77,"[""http://www.omerlacher.at""]","[""https://www.omerlacher.at/""]","[null,null,null]",,"[""info@omerlacher.at""]",,"[""0699 10555820""]","[""06644036635""]","{""wikidata"":"""",""names"":{""primary"":""OME Objektmanagement Erlacher GmbH"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Bühelstraße 3/Top 18"",""locality"":""Zirl"",""region"":""Tirol"",""country"":""AT"",""postcode"":""6170""}]","[{""freeform"":""Meilstraße 46"",""locality"":""Zirl"",""postcode"":""6170"",""region"":"""",""country"":""AT""}]"
1666,2dbcfb10e0604534e859ee11,08f29a19a2971d0003d7cf4ffd837d25,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""2dbcfb10e0604534e859ee11"",""update_time"":""2024-10-15T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""106474011945331"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9445655559015883}]","{""primary"":""Coin Cloud Bitcoin ATM"",""common"":{},""rules"":[]}","{""primary"":""Coin Cloud Bitcoin ATM""}","{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > ATM"",""alternate"":[]}","{""primary"":""atms"",""alternate"":[""financial_service"",""currency_exchange""]}",1.0,0.9445655559015883,"[""https://www.coin.cloud/bitcoin-atms/ca/los-angeles/exxon-45""]","[""https://www.coin.cloud/dcms?location=mobil-35#map""]","[null,null,null]","[""https://www.facebook.com/106474011945331""]",[null],,"[""(424) 399-5282""]","[""+14243995282""]","{""wikidata"":"""",""names"":{""primary"":""Coin Cloud Bitcoin ATM"",""common"":{},""rules"":[]}}","{""names"":{""primary"":""Coin Cloud DCM""}}","[{""freeform"":""449 W Manchester Ave"",""locality"":""Playa Del Rey"",""region"":""CA"",""country"":""US"",""postcode"":""90293""}]","[{""freeform"":""449 W Manchester Ave"",""locality"":""Los Angeles"",""postcode"":""90293-7733"",""region"":""CA"",""country"":""US""}]"
1667,4e6e88d9b61c13cf15db5c05,08f8d80830b1e580038488491af50229,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4e6e88d9b61c13cf15db5c05"",""update_time"":""2024-07-15T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""105814810852904"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.2867132867132867}]","{""primary"":""ATM Mandiri Tidar"",""common"":{},""rules"":[]}","{""primary"":""ATM Mandiri Tidar""}","{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > Bank"",""alternate"":[]}","{""primary"":""bank_credit_union"",""alternate"":[""atms"",""financial_service""]}",1.0,0.28671328671328666,[null],,"[null,null,null]","[""https://www.facebook.com/105814810852904""]",[null],,[null],,"{""wikidata"":"""",""names"":{""primary"":""ATM Mandiri Tidar"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Jl. Tidar"",""locality"":""Surabaya"",""region"":""Indonesia"",""country"":""ID""}]","[{""freeform"":""Jalan Undaan Kulon 41"",""locality"":""Surabaya"",""postcode"":""60274"",""country"":""ID""}]"
1668,4ba8c0e4f964a52049ec39e3,08f274dac432a46d0350a0c30ee88636,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4ba8c0e4f964a52049ec39e3"",""update_time"":""2024-10-25T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""198840453989327"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.6214335421016005}]","{""primary"":""Clarkston High School"",""common"":{},""rules"":[]}","{""primary"":""Clarkston High School Natatorium""}","{""primary"":""Community and Government > Education > Primary and Secondary School > High School"",""alternate"":[]}","{""primary"":""swimming_pool""}",1.0,0.6214335421016005,"[""http://ww2.clarkston.k12.mi.us/education/school/school.php?sectiondetailid=48&sc_id=1191594900""]",,"[null,""https://www.facebook.com/109350729091945"",null]","[""https://www.facebook.com/198840453989327""]","[""chs1991reunions@yahoo.com""]",,"[""(248) 623-3600""]",,"{""wikidata"":"""",""names"":{""primary"":""Clarkston High School"",""common"":{},""rules"":[]}}",,"[{""freeform"":""6093 Fleming Lake Rd"",""locality"":""Village of Clarkston"",""region"":""MI"",""country"":""US"",""postcode"":""48346""}]","[{""freeform"":""6093 Flemings Lake Rd"",""locality"":""Clarkston"",""postcode"":""48346-1621"",""region"":""MI"",""country"":""US""}]"
1669,4ee8f5b66c25eda5a7bdf0ad,08f2986ab206c300039901e1848d8d8a,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4ee8f5b66c25eda5a7bdf0ad"",""update_time"":""2024-10-14T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""562949964874142"",""update_time"":""2024-12-13T10:53:53.157Z"",""confidence"":0.77}]","{""primary"":""Safety Kleen"",""common"":{},""rules"":[]}","{""primary"":""Safety-Kleen Systems""}","{""primary"":""Business and Professional Services > Waste Management Service"",""alternate"":[]}","{""primary"":""environmental_testing""}",1.0,0.77,"[""http://www.safety-kleen.com""]","[""https://safety-kleen.com/""]","[null,null,null]",,"[""gotthold.paul@epa.gov""]",,"[""(702) 633-4282""]","[""7026572300""]","{""wikidata"":"""",""names"":{""primary"":""Safety Kleen"",""common"":{},""rules"":[]}}",,"[{""freeform"":""4582 Donovan Way"",""locality"":""North Las Vegas"",""region"":""NV"",""country"":""US"",""postcode"":""89031""}]","[{""freeform"":""4582 Donovan Way"",""locality"":""North Las Vegas"",""postcode"":""89081"",""region"":""NV"",""country"":""US""}]"
1670,849c6c222d972ee97c7100c9,08f1e832b2d834640363c21800e2646c,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""849c6c222d972ee97c7100c9"",""update_time"":""2024-07-03T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""897399683609025"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9544061302681992}]","{""primary"":""Di Vicino Forni Srls"",""common"":{},""rules"":[]}","{""primary"":""Di Vicino Forni a Legna e a Gas""}","{""primary"":""Dining and Drinking > Restaurant"",""alternate"":[]}","{""primary"":""restaurant_equipment_and_supply"",""alternate"":[""pizza_restaurant"",""shopping""]}",1.0,0.9544061302681992,"[""http://www.divicinoforni.com""]","[""http://www.divicinoforni.com/""]","[null,null,null]","[""https://www.facebook.com/897399683609025""]",[null],,"[""350 972 3461""]","[""+393509723461""]","{""wikidata"":"""",""names"":{""primary"":""Di Vicino Forni Srls"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Via Campana 212- Quarto"",""locality"":""Quarto"",""region"":""Napoli"",""country"":""IT"",""postcode"":""80010""}]","[{""freeform"":""Via Dino Campana, 212"",""locality"":""Quarto"",""postcode"":""80010"",""region"":""72"",""country"":""IT""}]"
1671,565c2703498ec2d19897c71e,08fa88cdb3c607750347ea67c3c3113e,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""565c2703498ec2d19897c71e"",""update_time"":""2024-01-04T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""964174873649940"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.48103896103896104}]","{""primary"":""Semax Segurança Máxima"",""common"":{},""rules"":[]}","{""primary"":""Semax - Segurança Máxima""}","{""primary"":""Business and Professional Services > Office"",""alternate"":[]}","{""primary"":""information_technology_company"",""alternate"":[""business_manufacturing_and_supply"",""commercial_industrial""]}",1.0,0.48103896103896104,"[""http://www.semax.com.br""]","[""http://www.semax.com.br/""]","[null,null,null]","[""https://www.facebook.com/964174873649940""]",[null],,"[""(31) 3277-2200""]","[""+5531992575420""]","{""wikidata"":"""",""names"":{""primary"":""Semax Segurança Máxima"",""common"":{},""rules"":[]}}",,"[{""freeform"":""R. Carijos, 166"",""locality"":""Belo Horizonte"",""region"":""Minas Gerais"",""country"":""BR""}]","[{""freeform"":""Rua Espírito Santo, 505"",""locality"":""Belo Horizonte"",""postcode"":""30160-031"",""region"":""MG"",""country"":""BR""}]"
1672,4cf687d00a71224b518a1e93,08f618925e945580034bfa3219343baa,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4cf687d00a71224b518a1e93"",""update_time"":""2020-11-25T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""149833125685675"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9645127118644068}]","{""primary"":""Taco Bell"",""common"":{},""rules"":[]}","{""primary"":""Taco Bell""}","{""primary"":""Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant"",""alternate"":[""Dining and Drinking > Restaurant > Fast Food Restaurant"",""Dining and Drinking > Restaurant > Mexican Restaurant""]}","{""primary"":""mexican_restaurant"",""alternate"":[""fast_food_restaurant"",""restaurant""]}",1.0,0.9645127118644068,"[""http://tacobell.co.in""]","[""http://www.tacobell.com""]","[null,null,null]","[""https://www.facebook.com/149833125685675""]",[null],,"[""099863 03447""]","[""+918448797299""]","{""wikidata"":"""",""names"":{""primary"":""Taco Bell"",""common"":{},""rules"":[]}}","{""names"":{""primary"":""Taco Bell""}}","[{""freeform"":""80 Feet Peripheral Rd, Ejipura"",""locality"":""Bengaluru"",""region"":""Karnataka"",""country"":""IN"",""postcode"":""560034""}]","[{""freeform"":""3 80 Feet Road"",""locality"":""Bengaluru"",""postcode"":""560034"",""region"":""KA"",""country"":""IN""}]"
1673,4b8570d7f964a5201d5e31e3,08f1fb432c6d432b030f6b6a47ed6ec0,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4b8570d7f964a5201d5e31e3"",""update_time"":""2024-10-30T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""153234148042665"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.6214335421016005}]","{""primary"":""Gare SNCF de Creil"",""common"":{},""rules"":[]}","{""primary"":""Gare de Creil""}","{""primary"":""Travel and Transportation > Transport Hub > Rail Station"",""alternate"":[]}","{""primary"":""train_station"",""alternate"":[""transportation""]}",1.0,0.6214335421016005,"[""http://www.gares-en-mouvement.com""]","[""https://cuisiniste.darty.com/32-darty-cuisine-creil""]","[""https://www.twitter.com/connectgares"",""https://www.facebook.com/212749648738760"",null]","[""https://www.facebook.com/153234148042665""]",[null],,"[""01 42 14 20 00""]","[""+33892353535""]","{""wikidata"":"""",""names"":{""primary"":""Gare SNCF de Creil"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Place Charles de Gaulle"",""locality"":""Creil"",""region"":""Picardie"",""country"":""FR"",""postcode"":""60100""}]","[{""freeform"":""Place Charles de Gaulle, 60100 Creil"",""locality"":""Creil"",""postcode"":""60100"",""country"":""FR""}]"
1674,259ebc021f38456a0db462e4,08f2659b9aad6b12032b7af2e493108b,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""259ebc021f38456a0db462e4"",""update_time"":""2024-10-15T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""562949956685479"",""update_time"":""2018-08-22T01:11:48.277Z"",""confidence"":0.77}]","{""primary"":""Ecoatm"",""common"":{},""rules"":[]}","{""primary"":""ecoATM""}","{""primary"":""Retail > Vintage and Thrift Store"",""alternate"":[]}","{""primary"":""vending_machine_supplier"",""alternate"":[""business_equipment_and_supply"",""business_to_business""]}",1.0,0.77,"[""https://locations.ecoatm.com/ar/westmemphis/sell-my-phone-westmemphis-ar-251.html""]","[""https://locations.ecoatm.com/ar/westmemphis/sell-my-phone-westmemphis-ar-251.html""]","[null,null,null]",,"[""max@ecoatm.com""]",,"[""(858) 255-4111""]","[""8582554111""]","{""wikidata"":"""",""names"":{""primary"":""Ecoatm"",""common"":{},""rules"":[]}}",,"[{""freeform"":""798 W Service Rd"",""locality"":""West Memphis"",""region"":""AR"",""country"":""US"",""postcode"":""72301""}]","[{""freeform"":""798 W Service Rd"",""locality"":""West Memphis"",""postcode"":""72301"",""region"":""AR"",""country"":""US""}]"
1675,513989d1e4b06e012ec0efce,08f64a6b4236677403cc793222a2a938,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""513989d1e4b06e012ec0efce"",""update_time"":""2020-11-30T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""501272753236334"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.2868663594470046}]","{""primary"":""ฅ.กาแฟ ซด สด 2555"",""common"":{},""rules"":[]}","{""primary"":""ฅ.กาแฟ ซดสด""}","{""primary"":""Dining and Drinking > Cafe, Coffee, and Tea House > Coffee Shop"",""alternate"":[]}","{""primary"":""coffee_shop"",""alternate"":[""cafe"",""restaurant""]}",1.0,0.28686635944700467,[null],,"[null,null,null]","[""https://www.facebook.com/501272753236334""]",[null],,[null],"[""+66841409050""]","{""wikidata"":"""",""names"":{""primary"":""ฅ.กาแฟ ซด สด 2555"",""common"":{},""rules"":[]}}",,"[{""freeform"":""ริมคลองชลประทาน"",""locality"":""ลพบุรี"",""region"":""Thailand"",""country"":""TH""}]","[{""freeform"":""ริมคลองชลประทาน"",""locality"":""Lop Buri"",""postcode"":""15000"",""country"":""TH""}]"
1676,4bb39d7b42959c74a532222c,08f266694502872403989d4401e969b0,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4bb39d7b42959c74a532222c"",""update_time"":""2024-10-12T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""293858925139"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9908651262761956},{""property"":""/properties/existence"",""dataset"":""Microsoft"",""record_id"":""844424930349761"",""update_time"":""2013-01-29T11:44:56.500Z"",""confidence"":0.77}]","{""primary"":""English Rows Dental"",""common"":{},""rules"":[]}","{""primary"":""English Rows Dental Group""}","{""primary"":""Health and Medicine > Dentist"",""alternate"":[]}","{""primary"":""dentist"",""alternate"":[""optometrist"",""eyewear_and_optician""]}",1.0,0.997898979043525,"[""http://www.englishrowsdental.com""]","[""http://www.englishrowsdental.com/""]","[null,null,null]","[""https://www.facebook.com/293858925139""]",[null],,"[""(630) 904-1106""]","[""+16309041106""]","{""wikidata"":"""",""names"":{""primary"":""English Rows Dental"",""common"":{},""rules"":[]}}",,"[{""freeform"":""3027 English Row Ave"",""locality"":""Naperville"",""region"":""IL"",""country"":""US"",""postcode"":""60564""}]","[{""freeform"":""3027 English Rows Ave"",""locality"":""Naperville"",""postcode"":""60564-5105"",""region"":""IL"",""country"":""US""}]"
1677,5d11f069de944500231cfd3c,08f1fa112e4d965b03b45fbf4da05d10,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""5d11f069de944500231cfd3c"",""update_time"":""2024-10-08T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""103731478128632"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9645127118644068}]","{""primary"":""SIGNAL IDUNA Geschäftsstelle Siegburg"",""common"":{},""rules"":[]}","{""primary"":""Signal Iduna""}","{""primary"":""Business and Professional Services > Insurance Agency"",""alternate"":[]}","{""primary"":""insurance_agency"",""alternate"":[""professional_services""]}",1.0,0.9645127118644068,"[""https://www.signal-iduna.de/adp-suche?name=Bruno-Bathen""]","[""http://www.signal-iduna-agentur.de/stefan.kunkel""]","[null,""https://www.facebook.com/198920093907366"",null]","[""https://www.facebook.com/103731478128632""]",[null],,"[""04922 4199540""]","[""+4915114919970""]","{""wikidata"":"""",""names"":{""primary"":""SIGNAL IDUNA Geschäftsstelle Siegburg"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Augustastr. 5 b"",""locality"":""Siegburg"",""country"":""DE"",""postcode"":""53721""}]","[{""freeform"":""Augustastraße 5B"",""locality"":""Siegburg"",""postcode"":""53721"",""country"":""DE""}]"
1678,4c76ab1b3c83236afc0a3bee,08f4995b9cb4b0c803d12af5825ac267,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4c76ab1b3c83236afc0a3bee"",""update_time"":""2024-08-11T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""257930174934462"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9445655559015883}]","{""primary"":""7- Eleven"",""common"":{},""rules"":[]}","{""primary"":""7-Eleven""}","{""primary"":""Retail > Convenience Store"",""alternate"":[]}","{""primary"":""convenience_store"",""alternate"":[""shopping"",""grocery_store""]}",1.0,0.9445655559015883,"[""http://www.7-eleven.com.mx/""]","[""http://www.7-eleven.com.mx/""]","[""https://www.twitter.com/7elevenmexico"",""https://www.facebook.com/111437992253356"",null]","[""https://www.facebook.com/257930174934462""]",[null],,[null],"[""+528181580711""]","{""wikidata"":"""",""names"":{""primary"":""7- Eleven"",""common"":{},""rules"":[]}}","{""names"":{""primary"":""7-Eleven""}}","[{""freeform"":""Gustavo A. Madero"",""locality"":""Gustavo A. Madero"",""region"":""México, DF"",""country"":""MX""}]","[{""freeform"":""Montevideo 424"",""locality"":""Gustavo A Madero"",""postcode"":""07300"",""region"":""CMX"",""country"":""MX""}]"
1679,f81b31e7be7c495d3d608265,08f1eb535017124e034ea6a8818ccedc,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""f81b31e7be7c495d3d608265"",""update_time"":""2024-07-03T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""103473618750117"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598}]","{""primary"":""Istituto Figlie di S. Francesco"",""common"":{},""rules"":[]}","{""primary"":""Istituto Figlie di San Francesco""}","{""primary"":""Community and Government > Spiritual Center > Church"",""alternate"":[]}","{""primary"":""preschool"",""alternate"":[""day_care_preschool"",""church_cathedral""]}",1.0,0.9837452982267598,"[""http://www.fismpisa.it""]","[""https://www.istitutofigliedisanfrancesco.org/scuola-infanzia-pisa/""]","[null,null,null]","[""https://www.facebook.com/103473618750117""]",[null],,"[""050 562059""]","[""+39050562059""]","{""wikidata"":"""",""names"":{""primary"":""Istituto Figlie di S. Francesco"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Via Andrea Pisano 56"",""locality"":""Pisa"",""region"":""Pisa"",""country"":""IT"",""postcode"":""56122""}]","[{""freeform"":""Via Andrea Pisano, 56"",""locality"":""Pisa"",""postcode"":""56122"",""region"":""52"",""country"":""IT""}]"
1680,8a1a51b9de874ed11c01228a,08f26283b060b04d03b978fdb87a5538,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""8a1a51b9de874ed11c01228a"",""update_time"":""2024-10-15T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""123522431009732"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.2867132867132867}]","{""primary"":""Yohn Co."",""common"":{},""rules"":[]}","{""primary"":""YohnCo.""}","{""primary"":""Business and Professional Services > Construction"",""alternate"":[]}","{""primary"":""construction_services"",""alternate"":[""contractor"",""home_improvement_store""]}",1.0,0.28671328671328666,"[""https://yohnco.com/contacts""]","[""http://www.yohnco.com/""]","[null,null,null]","[""https://www.facebook.com/123522431009732""]",[null],,"[""(641) 357-6090""]","[""+16413576090""]","{""wikidata"":"""",""names"":{""primary"":""Yohn Co."",""common"":{},""rules"":[]}}",,"[{""freeform"":""1910 4th Ave S"",""locality"":""Clear Lake"",""region"":""IA"",""country"":""US"",""postcode"":""50428""}]","[{""freeform"":""309 S 20th St"",""locality"":""Clear Lake"",""postcode"":""50428-2279"",""region"":""IA"",""country"":""US""}]"
1681,598d8342826444188d8e023a,08f1f42892586a4e0359e8c2b5580679,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""598d8342826444188d8e023a"",""update_time"":""2024-06-27T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""1519529791681118"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.7927927927927928}]","{""primary"":""Sklep Rybny Sieja"",""common"":{},""rules"":[]}","{""primary"":""Sklep rybny SIEJA""}","{""primary"":""Retail > Food and Beverage Retail > Fish Market"",""alternate"":[]}","{""primary"":""shopping"",""alternate"":[""grocery_store"",""supermarket""]}",1.0,0.7927927927927928,[null],,"[null,null,null]","[""https://www.facebook.com/1519529791681118""]","[""dorota.bykowska@wp.pl""]",,"[""790 300 323""]","[""+48661066359""]","{""wikidata"":"""",""names"":{""primary"":""Sklep Rybny Sieja"",""common"":{},""rules"":[]}}",,"[{""freeform"":""ul. 22 Lipca 2"",""locality"":""Sejny"",""region"":""Podlaskie"",""country"":""PL"",""postcode"":""16-500""}]","[{""freeform"":""ul. Wileńska 2"",""locality"":""Sejny"",""postcode"":""16-500"",""country"":""PL""}]"
1682,4e8a6d899a524097dc1f2b49,08fa87694d79878b03248275fa0bff04,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4e8a6d899a524097dc1f2b49"",""update_time"":""2020-11-23T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""798301063678071"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9908651262761956}]","{""primary"":""Araken"",""common"":{},""rules"":[]}","{""primary"":""Araken Choperia e Pizzaria""}","{""primary"":""Dining and Drinking > Bar"",""alternate"":[]}","{""primary"":""pizza_restaurant"",""alternate"":[""brazilian_restaurant"",""diner""]}",1.0,0.9908651262761956,[null],"[""https://bit.ly/2QxxRnT""]","[null,null,null]","[""https://www.facebook.com/798301063678071""]",[null],,"[""(67) 3461-8656""]","[""+5567996188381""]","{""wikidata"":"""",""names"":{""primary"":""Araken"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Av. Dourados"",""locality"":""Naviraí"",""region"":""MS"",""country"":""BR""}]","[{""freeform"":""Avenida Dourados, 356"",""locality"":""Naviraí"",""postcode"":""79950-000"",""region"":""MS"",""country"":""BR""}]"
1683,72970281de2c4bc945433c1d,08f186b554c4e0ce03502e62836c2157,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""72970281de2c4bc945433c1d"",""update_time"":""2024-11-10T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""109045034058205"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9645127118644068}]","{""primary"":""Collège Maurice Chastang"",""common"":{},""rules"":[]}","{""primary"":""Collège Maurice Chastang""}","{""primary"":""Community and Government > Education"",""alternate"":[]}","{""primary"":""middle_school"",""alternate"":[""elementary_school"",""high_school""]}",1.0,0.9645127118644068,"[""http://etab.ac-poitiers.fr/coll-st-genis""]","[""http://www.collegechastang.fr/""]","[null,""https://www.facebook.com/161012703915668"",null]","[""https://www.facebook.com/109045034058205""]",[null],,"[""05 46 49 83 36""]","[""+33546498336""]","{""wikidata"":"""",""names"":{""primary"":""Collège Maurice Chastang"",""common"":{},""rules"":[]}}",,"[{""freeform"":""10 rue de la Terrière"",""locality"":""Saint Genis de Saintonge"",""region"":""Charente-Maritime"",""country"":""FR"",""postcode"":""17240""}]","[{""freeform"":""10 Rue de la Terrière"",""locality"":""Saint-Genis-de-Saintonge"",""postcode"":""17240"",""country"":""FR""}]"
