pair_id,attr,left,right
682,names,"{""primary"":""Bed, Bath & Biscuit Pet Resort""}","{""primary"":""Bed Bath & Biscuit Pet Resort""}"
682,categories,"{""primary"":""pet_boarding"",""alternate"":[""pet_groomer"",""pet_sitting"",""pet_services"",""pets""]}","{""primary"":""pet_groomer"",""alternate"":[""pet_services"",""pet_sitting""]}"
682,confidence,0.77,0.9962614185921548
682,websites,"[""""]","[""http://bedbathandbiscuit.net/contact.html""]"
682,socials,,"[""https://www.facebook.com/136578566447734""]"
682,emails,,
682,phones,"[""8129833900""]","[""+18129833900""]"
682,brand,"{""names"":{}}",
682,addresses,"[{""freeform"":""5330 E 1250 S"",""locality"":""Haubstadt"",""region"":""IN"",""country"":""US"",""postcode"":""47639""}]","[{""freeform"":""5330 E 1250 S"",""locality"":""Haubstadt"",""postcode"":""47639-7911"",""region"":""IN"",""country"":""US""}]"
683,names,"{""primary"":""Vassalboro Car Care""}","{""primary"":""Vassalboro Car Care""}"
683,categories,"{""primary"":""auto_body_shop"",""alternate"":[""automotive""]}","{""primary"":""auto_body_shop"",""alternate"":[""automotive""]}"
683,confidence,0.77,0.77
683,websites,"[""https://locations.autovalue.com/me/vassalboro/2608348""]","[""https://locations.autovalue.com/me/vassalboro/2608348""]"
683,socials,,
683,emails,,
683,phones,"[""2078725499""]","[""2078725499""]"
683,brand,"{""names"":{}}",
683,addresses,"[{""freeform"":""719 Main St"",""locality"":""Vassalboro"",""region"":""ME"",""country"":""US"",""postcode"":""04989""}]","[{""freeform"":""719 Main St"",""locality"":""Vassalboro"",""postcode"":""04989"",""region"":""ME"",""country"":""US""}]"
684,names,"{""primary"":""元妙古观 Yuanmiao Temple""}","{""primary"":""元妙古觀""}"
684,categories,"{""primary"":""structure_and_geography"",""alternate"":[""attractions_and_activities""]}","{""primary"":""mission""}"
684,confidence,0.28671328671328666,0.48103896103896104
684,websites,,
684,socials,"[""https://www.facebook.com/279456679369767""]","[""https://www.facebook.com/424215341053159""]"
684,emails,,
684,phones,,
684,brand,,
684,addresses,"[{""freeform"":""西湖"",""locality"":""Huizhou"",""country"":""CN""}]","[{""locality"":""Huizhou"",""country"":""CN""}]"
685,names,"{""primary"":""Hibbett Sports""}","{""primary"":""Hibbett Sports""}"
685,categories,"{""primary"":""shoe_store"",""alternate"":[""retail""]}","{""primary"":""shoe_store"",""alternate"":[""retail""]}"
685,confidence,0.77,0.77
685,websites,"[""https://www.hibbett.com/storedetails/TX/Mt.%20Pleasant/371?utm_source=bingplaces&utm_medium=organic""]","[""https://www.hibbett.com/storedetails/TX/Mt.Pleasant/371""]"
685,socials,,
685,emails,,
685,phones,"[""9035725007""]","[""9035725007""]"
685,brand,"{""names"":{}}","{""names"":{}}"
685,addresses,"[{""freeform"":""2306 S Jefferson Ave Ste C"",""locality"":""Mt. Pleasant"",""region"":""TX"",""country"":""US"",""postcode"":""75455""}]","[{""freeform"":""2306 S Jefferson Ave Ste C"",""locality"":""Mt. Pleasant"",""region"":""TX"",""country"":""US"",""postcode"":""75455""}]"
686,names,"{""primary"":""Brothers Mechanical Services®""}","{""primary"":""Brothers Mechanical Services""}"
686,categories,"{""primary"":""hvac_services""}","{""primary"":""hvac_services"",""alternate"":[""commercial_industrial"",""commercial_refrigeration""]}"
686,confidence,0.77,0.9877528662420382
686,websites,"[""https://www.bmsfederal.com/""]","[""https://www.bmsfederal.com/""]"
686,socials,,"[""https://www.facebook.com/103864566362584""]"
686,emails,,
686,phones,"[""7036591369""]","[""+17036591369""]"
686,brand,"{""names"":{}}",
686,addresses,"[{""freeform"":""8996 Mike Garcia Dr"",""locality"":""Manassas"",""region"":""VA"",""country"":""US"",""postcode"":""20109""}]","[{""freeform"":""8996 Mike Garcia Dr"",""locality"":""Manassas"",""postcode"":""20109-5455"",""region"":""VA"",""country"":""US""}]"
687,names,"{""primary"":""Profile Publishing Location 1""}","{""primary"":""Profile Publishing Location Name - Suite""}"
687,categories,"{""primary"":""automotive""}","{""primary"":""automotive""}"
687,confidence,0.77,0.77
687,websites,"[""""]","[""https://creativesol.com/?utm_j=book""]"
687,socials,,
687,emails,,
687,phones,"[""4089844462""]","[""4089844462""]"
687,brand,,
687,addresses,"[{""freeform"":""1766 Palo Verde Ave"",""locality"":""East Palo Alto"",""postcode"":""96303"",""region"":""CA"",""country"":""US""}]","[{""freeform"":""1766 Palo Verde Ave"",""locality"":""East Palo Alto"",""postcode"":""96303"",""region"":""CA"",""country"":""US""}]"
688,names,"{""primary"":""Goodwill""}","{""primary"":""Goodwill""}"
688,categories,"{""primary"":""military_surplus_store"",""alternate"":[""thrift_store"",""retail""]}","{""primary"":""thrift_store"",""alternate"":[""community_services_non_profits"",""charity_organization""]}"
688,confidence,0.77,0.9962614185921548
688,websites,"[""https://www.goodwillky.org/""]","[""http://www.goodwill.org/""]"
688,socials,,"[""https://www.facebook.com/256464045018030""]"
688,emails,,
688,phones,"[""8599710743""]","[""+18599710743""]"
688,brand,"{""names"":{}}","{""names"":{""primary"":""Goodwill Industries International, Inc.""}}"
688,addresses,"[{""freeform"":""4740 Hartland Pkwy"",""locality"":""Lexington"",""region"":""KY"",""country"":""US"",""postcode"":""40515""}]","[{""freeform"":""4740 Hartland Pkwy"",""locality"":""Lexington"",""postcode"":""40515-1577"",""region"":""KY"",""country"":""US""}]"
689,names,"{""primary"":""Bridge Inn""}","{""primary"":""Bridge Inn""}"
689,categories,"{""primary"":""irish_pub"",""alternate"":[""pub"",""bar"",""british_restaurant"",""restaurant""]}","{""primary"":""pub"",""alternate"":[""hotel"",""bar""]}"
689,confidence,0.77,0.9962614185921548
689,websites,"[""""]","[""https://www.bridgeinnbrewood.co.uk/""]"
689,socials,,"[""https://www.facebook.com/300625393465397""]"
689,emails,,
689,phones,"[""01902851999""]","[""+441902903966""]"
689,brand,"{""names"":{}}",
689,addresses,"[{""freeform"":""22 High Green, Brewood"",""locality"":""Stafford"",""region"":"""",""country"":""GB"",""postcode"":""ST19 9BD""}]","[{""freeform"":""22 High Green"",""locality"":""Stafford"",""postcode"":""ST19 9BD"",""region"":""ENG"",""country"":""GB""}]"
690,names,"{""primary"":""UPS Access Point location""}","{""primary"":""UPS Access Point location""}"
690,categories,"{""primary"":""shipping_center"",""alternate"":[""post_office""]}","{""primary"":""shipping_center"",""alternate"":[""post_office""]}"
690,confidence,0.77,0.77
690,websites,"[""https://locations.ups.com/us/en/la/neworleans/access-point-location-175262.html""]","[""https://locations.ups.com/us/en/la/neworleans/access-point-location-175262.html?utm_source=bing&utm_medium=organic&utm_campaign=rio""]"
690,socials,,
690,emails,,
690,phones,"[""8007425877""]","[""8007425877""]"
690,brand,"{""names"":{}}",
690,addresses,"[{""freeform"":""1116 Louisiana Ave"",""locality"":""NEW ORLEANS"",""region"":""LA"",""country"":""US"",""postcode"":""70115""}]","[{""freeform"":""1116 Louisiana Ave"",""locality"":""New Orleans"",""postcode"":""70115"",""region"":""LA"",""country"":""US""}]"
691,names,"{""primary"":""LGI Homes - Homestead Estates""}","{""primary"":""LGI Homes - Homestead Estates""}"
691,categories,"{""primary"":""builders""}","{""primary"":""builders""}"
691,confidence,0.77,0.77
691,websites,"[""https://www.lgihomes.com/texas/austin/homestead-estates""]","[""https://www.lgihomes.com/texas/austin/homestead-estates""]"
691,socials,,
691,emails,,
691,phones,"[""8667026757""]","[""8667026757""]"
691,brand,"{""names"":{}}",
691,addresses,"[{""freeform"":""18721 Quiet Range Dr"",""locality"":""Elgin"",""region"":""TX"",""country"":""US"",""postcode"":""78621""}]","[{""freeform"":""18721 Quiet Range Dr"",""locality"":""Elgin"",""postcode"":""78621"",""region"":""TX"",""country"":""US""}]"
692,names,"{""primary"":""LibertyX Bitcoin ATM""}","{""primary"":""LibertyX Bitcoin ATM""}"
692,categories,"{""primary"":""atms""}","{""primary"":""atms""}"
692,confidence,0.77,0.9877528662420382
692,websites,"[""https://libertyx.com/a/buy-bitcoin/locations/NY/brooklyn/1559-flatbush-ave?y_source=1_OTM5OTI5NDYtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D""]","[""https://libertyx.com/a/buy-bitcoin/locations/NY/brooklyn/1559-flatbush-ave?y_source=1_OTM5OTI5NDYtNTU5LWxvY2F0aW9uLndlYnNpdGU%3D""]"
692,socials,,"[""https://www.facebook.com/122106964970001185""]"
692,emails,,
692,phones,"[""8005118940""]","[""+18005118940""]"
692,brand,"{""names"":{}}","{""names"":{""primary"":""LibertyX Bitcoin ATM""}}"
692,addresses,"[{""freeform"":""1559 Flatbush Ave"",""locality"":""Brooklyn"",""region"":""NY"",""country"":""US"",""postcode"":""11210""}]","[{""freeform"":""1559 Flatbush Ave"",""locality"":""New York"",""postcode"":""11210-3041"",""region"":""NY"",""country"":""US""}]"
693,names,"{""primary"":""LA CUCINA PICCOLA""}","{""primary"":""La Cucina Piccola""}"
693,categories,"{""primary"":""restaurant""}","{""primary"":""italian_restaurant"",""alternate"":[""restaurant"",""mediterranean_restaurant""]}"
693,confidence,0.77,0.9962614185921548
693,websites,"[""https://www.lacucinapiccolatogo.com/?utm_source=bing&utm_medium=websiteurl&utm_campaign=search""]","[""http://lacucinapiccola.com/""]"
693,socials,,"[""https://www.facebook.com/1568433673250230""]"
693,emails,,
693,phones,"[""9738303163""]","[""+19738303163""]"
693,brand,"{""names"":{}}",
693,addresses,"[{""freeform"":""178 Eagle Rock Ave"",""locality"":""Roseland"",""region"":""NJ"",""country"":""US"",""postcode"":""07068""}]","[{""freeform"":""178 Eagle Rock Ave"",""locality"":""Roseland"",""postcode"":""07068-1341"",""region"":""NJ"",""country"":""US""}]"
694,names,"{""primary"":""CockTailz Fine Wine and Spirits""}","{""primary"":""Cocktailz Fine Wine and Spirits""}"
694,categories,"{""primary"":""beer_wine_and_spirits"",""alternate"":[""winery"",""food""]}","{""primary"":""liquor_store"",""alternate"":[""shopping""]}"
694,confidence,0.77,0.9962614185921548
694,websites,"[""http://cocktailzwineandspirits.com/""]","[""http://cocktailzwineandspirits.com/""]"
694,socials,,"[""https://www.facebook.com/330559297042000""]"
694,emails,,
694,phones,"[""6016054660""]","[""+16016054660""]"
694,brand,"{""names"":{}}",
694,addresses,"[{""freeform"":""1716 Highway 51"",""locality"":""Madison"",""region"":""MS"",""country"":""US"",""postcode"":""39110""}]","[{""freeform"":""1716 Highway 51"",""locality"":""Madison"",""postcode"":""39110-5020"",""region"":""MS"",""country"":""US""}]"
695,names,"{""primary"":""Greensboro Tire & Auto""}","{""primary"":""Greensboro Tire & Auto""}"
695,categories,"{""primary"":""auto_parts_and_supply_store"",""alternate"":[""tire_shop"",""automotive"",""retail""]}","{""primary"":""auto_parts_and_supply_store"",""alternate"":[""tire_shop"",""automotive"",""retail""]}"
695,confidence,0.77,0.77
695,websites,"[""http://www.greensborotireandauto.com/""]","[""""]"
695,socials,,
695,emails,,
695,phones,"[""3362949495""]","[""3362949495""]"
695,brand,"{""names"":{}}","{""names"":{}}"
695,addresses,"[{""freeform"":""4615 W Market St #A"",""locality"":""Greensboro"",""region"":""NC"",""country"":""US"",""postcode"":""27407""}]","[{""freeform"":""4615 W Market St"",""locality"":""Greensboro"",""region"":""NC"",""country"":""US"",""postcode"":""27407""}]"
696,names,"{""primary"":""Hermes PaketShop""}","{""primary"":""Hermes PaketShop""}"
696,categories,"{""primary"":""shipping_center""}",
696,confidence,0.77,0.77
696,websites,"[""https://paketshop.myhermes.de/int/hpsf.html?shopid=669839""]","[""https://paketshop.myhermes.de/int/hpsf.html?shopid=669829""]"
696,socials,,
696,emails,,
696,phones,"[""040593551111""]","[""040593551111""]"
696,brand,"{""names"":{}}",
696,addresses,"[{""freeform"":""Banhofstr. 35"",""locality"":""Kusel"",""region"":""Rhineland-Palatinate"",""country"":""DE"",""postcode"":""66869""}]","[{""freeform"":""Bahnhofstr. 3"",""locality"":""Kusel"",""postcode"":""66869"",""region"":""Rhineland-Palatinate"",""country"":""DE""}]"
697,names,"{""primary"":""Chevys Fresh Mex""}","{""primary"":""Chevys Fresh Mex""}"
697,categories,"{""primary"":""bar"",""alternate"":[""breakfast_and_brunch_restaurant"",""mexican_restaurant"",""food"",""restaurant""]}","{""primary"":""texmex_restaurant"",""alternate"":[""mexican_restaurant"",""restaurant""]}"
697,confidence,0.77,0.9962614185921548
697,websites,"[""http://www.chevys.com/""]","[""https://www.chevys.com/""]"
697,socials,,"[""https://www.facebook.com/405381809622736""]"
697,emails,,
697,phones,"[""7074258374""]","[""+17074258374""]"
697,brand,"{""names"":{}}","{""names"":{""primary"":""Chevys Fresh Mex""}}"
697,addresses,"[{""freeform"":""1730 Travis Blvd"",""locality"":""Fairfield"",""region"":""CA"",""country"":""US"",""postcode"":""94533""}]","[{""freeform"":""1730 Travis Blvd"",""locality"":""Fairfield"",""postcode"":""94533-3431"",""region"":""CA"",""country"":""US""}]"
698,names,"{""primary"":""Lennys Grill & Subs""}","{""primary"":""Lennys Grill & Subs""}"
698,categories,"{""primary"":""sandwich_shop"",""alternate"":[""food"",""restaurant""]}","{""primary"":""sandwich_shop"",""alternate"":[""restaurant"",""fast_food_restaurant""]}"
698,confidence,0.77,0.9962614185921548
698,websites,"[""http://www.lennys.com/""]","[""https://order.lennys.com/menu/lennys-grill-subs-45/""]"
698,socials,,"[""https://www.facebook.com/285845504620295""]"
698,emails,,
698,phones,"[""9015074298""]","[""+19015074298""]"
698,brand,"{""names"":{}}","{""names"":{""primary"":""Lennys Subs""}}"
698,addresses,"[{""freeform"":""4103 Elvis Presley Blvd"",""locality"":""Memphis"",""region"":""TN"",""country"":""US"",""postcode"":""38116""}]","[{""freeform"":""4103 Elvis Presley Blvd"",""locality"":""Memphis"",""postcode"":""38116-5826"",""region"":""TN"",""country"":""US""}]"
699,names,"{""primary"":""FedEx Office Print & Ship Center""}","{""primary"":""FedEx Office Print & Ship Center""}"
699,categories,"{""primary"":""courier_and_delivery_services"",""alternate"":[""shipping_center""]}","{""primary"":""freight_and_cargo_service"",""alternate"":[""printing_services"",""shipping_center""]}"
699,confidence,0.77,0.9523423423423424
699,websites,"[""""]","[""https://local.fedex.com/en-us/fl/orlando/office-2393""]"
699,socials,,"[""https://www.facebook.com/172516459437437""]"
699,emails,,
699,phones,"[""4076589518""]","[""+14076589518""]"
699,brand,"{""names"":{}}","{""names"":{""primary"":""FedEx Ship Center""}}"
699,addresses,"[{""freeform"":""899 N Alafaya Trl"",""locality"":""Orlando"",""region"":""FL"",""country"":""US"",""postcode"":""32828""}]","[{""freeform"":""1100 N Alafaya Trl"",""locality"":""Orlando"",""postcode"":""32828-5944"",""region"":""FL"",""country"":""US""}]"
700,names,"{""primary"":""Kinothek-Lustenau""}","{""primary"":""Kinothek Lustenau""}"
700,categories,"{""primary"":""fair"",""alternate"":[""cinema"",""festival"",""theaters_and_performance_venues"",""arts_and_entertainment""]}","{""primary"":""cinema"",""alternate"":[""arts_and_entertainment"",""active_life""]}"
700,confidence,0.77,0.9962614185921548
700,websites,"[""http://www.kinothek.at/""]","[""https://www.kinothek.at/""]"
700,socials,,"[""https://www.facebook.com/109517061684698""]"
700,emails,,
700,phones,"[""0557782370""]","[""+43557782370""]"
700,brand,"{""names"":{}}",
700,addresses,"[{""freeform"":""Reichsstraße 18"",""locality"":""Lustenau"",""region"":""Vorarlberg"",""country"":""AT"",""postcode"":""6890""}]","[{""freeform"":""Reichsstraße 18"",""locality"":""Lustenau"",""postcode"":""6890"",""country"":""AT""}]"
701,names,"{""primary"":""Fullerton Tool Company""}","{""primary"":""Fullerton Tool Company""}"
701,categories,"{""primary"":""industrial_equipment"",""alternate"":[""b2b_machinery_and_tools"",""business_to_business""]}","{""primary"":""professional_services"",""alternate"":[""hardware_store"",""industrial_company""]}"
701,confidence,0.77,0.997898979043525
701,websites,"[""http://fullertontool.com/""]","[""http://fullertontool.com/""]"
701,socials,,"[""https://www.facebook.com/218141071531960""]"
701,emails,,
701,phones,"[""9897994550""]","[""+19897994550""]"
701,brand,"{""names"":{}}",
701,addresses,"[{""freeform"":""121 Perry St"",""locality"":""Saginaw"",""region"":""MI"",""country"":""US"",""postcode"":""48602""}]","[{""freeform"":""121 Perry St"",""locality"":""Saginaw"",""postcode"":""48602-1412"",""region"":""MI"",""country"":""US""}]"
702,names,"{""primary"":""McDonald's""}","{""primary"":""McDonald's""}"
702,categories,"{""primary"":""fast_food_restaurant"",""alternate"":[""restaurant""]}","{""primary"":""fast_food_restaurant"",""alternate"":[""burger_restaurant"",""restaurant""]}"
702,confidence,0.77,0.9962614185921548
702,websites,"[""https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:BING:8261316:Clicks:DIRSYN:""]","[""http://www.mcdonalds.co.uk/ukhome.html""]"
